unit,conn_index,src_local,src_name,dst_local,dst_name,weight,meaningful
39,26,3,SELF_ENERGY,12,JUNK-I6,-1.5271462141788994,0
39,27,8,CLAMP,17,MOVE_N,3.4946134830774866,1
39,28,5,JUNK-S5,13,JUNK-I7,0.8968779564806055,0
39,29,3,SELF_ENERGY,20,MOVE_W,1.846736045411542,1
39,30,6,ADD,16,REPRODUCE,0.586443678090762,1
39,31,11,JUNK-I5,12,JUNK-I6,1.2952055421613209,0
40,0,1,RAND,14,ACTION_Y,-3.442365794854579,1
40,1,4,JUNK-S4,13,JUNK-I7,0.40467543565172276,0
40,2,3,SELF_ENERGY,17,MOVE_N,0.45924253059480574,1
40,3,4,JUNK-S4,8,CLAMP,-0.8637958922086245,0
40,4,13,JUNK-I7,21,JUNK-A7,0.23731192968535417,0
40,5,3,SELF_ENERGY,8,CLAMP,2.195013275551622,1
40,6,10,THRESH,13,JUNK-I7,-1.0722983489486373,0
40,7,5,JUNK-S5,14,ACTION_Y,-1.3943296609393596,0
40,8,13,JUNK-I7,7,MUL,0.3238624225592822,0
40,9,1,RAND,6,ADD,1.5397198400830103,1
40,10,1,RAND,6,ADD,-0.08349864192632832,1
40,11,1,RAND,16,REPRODUCE,3.575060274056215,1
40,12,0,CONST,21,JUNK-A7,0.5704519791253395,0
40,13,3,SELF_ENERGY,7,MUL,2.085024567400128,1
40,14,8,CLAMP,11,JUNK-I5,2.9601733451338235,0
40,15,6,ADD,17,MOVE_N,0.4152958769493698,1
40,16,4,JUNK-S4,8,CLAMP,-2.1317789239173557,0
40,17,7,MUL,19,MOVE_E,-3.725333414716025,1
40,18,12,JUNK-I6,9,DELAY,-0.31580553605761896,0
40,19,11,JUNK-I5,11,JUNK-I5,-1.2023071993163854,0
40,20,5,JUNK-S5,16,REPRODUCE,-3.5746940519425032,0
40,21,4,JUNK-S4,11,JUNK-I5,2.0790429395428327,0
40,22,8,CLAMP,11,JUNK-I5,-0.8763695181127353,0
40,23,3,SELF_ENERGY,10,THRESH,-2.9136631366924037,1
40,24,6,ADD,6,ADD,-2.877529221472823,1
40,25,9,DELAY,17,MOVE_N,0.7123020111697744,1
40,26,4,JUNK-S4,18,MOVE_S,2.0061647389141513,0
40,27,3,SELF_ENERGY,9,DELAY,-1.0836512344737084,1
40,28,0,CONST,19,MOVE_E,-2.7777947325052645,1
40,29,11,JUNK-I5,10,THRESH,2.172063356425672,0
40,30,8,CLAMP,21,JUNK-A7,3.174047059541612,0
40,31,4,JUNK-S4,13,JUNK-I7,1.2202520828882717,0
41,0,10,THRESH,17,MOVE_N,-3.7997985778374583,1
41,1,11,JUNK-I5,19,MOVE_E,-0.19275490585039826,0
41,2,1,RAND,12,JUNK-I6,-3.8217719046601766,0
41,3,3,SELF_ENERGY,11,JUNK-I5,-2.9060945463423566,0
41,4,0,CONST,8,CLAMP,-0.6588335825678274,1
41,5,12,JUNK-I6,16,REPRODUCE,-3.1819818720053714,0
41,6,13,JUNK-I7,8,CLAMP,1.597338785973693,0
41,7,1,RAND,21,JUNK-A7,2.58760338145085,0
41,8,1,RAND,11,JUNK-I5,-0.6231879634998627,0
41,9,4,JUNK-S4,15,HARVEST,-2.58882412182989,0
41,10,11,JUNK-I5,18,MOVE_S,-2.154606769005402,0
41,11,2,LOCAL_RESOURCE,14,ACTION_Y,1.401043733024079,1
41,12,12,JUNK-I6,6,ADD,-2.0139774773400068,0
41,13,12,JUNK-I6,15,HARVEST,-3.9407940916165654,0
41,14,5,JUNK-S5,10,THRESH,1.5166478469191564,0
41,15,8,CLAMP,20,MOVE_W,-1.390545365764336,1
41,16,7,MUL,20,MOVE_W,1.378460036011841,1
41,17,8,CLAMP,8,CLAMP,-3.5623645741142003,1
41,18,6,ADD,20,MOVE_W,-0.9671926023133031,1
41,19,6,ADD,15,HARVEST,-1.7656788842432936,1
41,20,0,CONST,20,MOVE_W,-2.4956816309091465,1
41,21,8,CLAMP,19,MOVE_E,-3.6789452803125093,1
41,22,10,THRESH,18,MOVE_S,-0.22156437879573962,1
41,23,0,CONST,13,JUNK-I7,0.03173924985503708,0
41,24,4,JUNK-S4,16,REPRODUCE,0.14197210608233893,0
41,25,1,RAND,12,JUNK-I6,-1.2845851008636737,0
41,26,7,MUL,6,ADD,-1.185094759971923,1
41,27,8,CLAMP,15,HARVEST,2.282540360728782,1
41,28,4,JUNK-S4,14,ACTION_Y,1.2015747550889615,0
41,29,5,JUNK-S5,8,CLAMP,1.3501388592181158,0
41,30,4,JUNK-S4,18,MOVE_S,-1.173131504257332,0
41,31,13,JUNK-I7,15,HARVEST,0.26343577379680777,0
42,0,9,DELAY,7,MUL,0.20935697500534073,1
42,1,9,DELAY,18,MOVE_S,1.5395977660451063,1
42,2,7,MUL,7,MUL,3.7020172734763634,1
42,3,10,THRESH,17,MOVE_N,2.80367442854091,1
42,4,11,JUNK-I5,8,CLAMP,-1.6881618701742607,0
42,5,5,JUNK-S5,19,MOVE_E,-3.2638935514389478,0
42,6,9,DELAY,19,MOVE_E,2.848109378337962,1
42,7,4,JUNK-S4,21,JUNK-A7,1.4755088961455123,0
42,8,11,JUNK-I5,11,JUNK-I5,-1.184850611896115,0
42,9,5,JUNK-S5,16,REPRODUCE,-3.6176641132847074,0
42,10,7,MUL,21,JUNK-A7,0.01574755088961455,0
42,11,9,DELAY,9,DELAY,0.24268318735312966,1
42,12,10,THRESH,10,THRESH,-3.5815301980651264,1
42,13,1,RAND,17,MOVE_N,3.2358165227210303,1
42,14,3,SELF_ENERGY,13,JUNK-I7,3.3771782586138492,0
42,15,2,LOCAL_RESOURCE,6,ADD,2.7005218665120396,1
42,16,11,JUNK-I5,19,MOVE_E,-2.119205298013245,0
42,17,12,JUNK-I6,12,JUNK-I6,3.1113010040589617,0
42,18,11,JUNK-I5,7,MUL,2.661824396496475,0
42,19,11,JUNK-I5,21,JUNK-A7,-0.3297219763786737,0
42,20,4,JUNK-S4,6,ADD,-0.5609302041688284,0
42,21,13,JUNK-I7,9,DELAY,3.3418988616595966,0
42,22,10,THRESH,6,ADD,1.6075930051576282,1
42,23,0,CONST,12,JUNK-I6,2.910000915555284,0
42,24,3,SELF_ENERGY,11,JUNK-I5,-3.475569933164464,0
42,25,8,CLAMP,11,JUNK-I5,-2.468337046418653,0
42,26,5,JUNK-S5,10,THRESH,-3.3328653828547012,0
42,27,3,SELF_ENERGY,7,MUL,2.9329508346812343,1
42,28,9,DELAY,17,MOVE_N,1.184728537858211,1
42,29,0,CONST,19,MOVE_E,1.805108798486282,1
42,30,5,JUNK-S5,8,CLAMP,-0.6286812952055422,0
42,31,5,JUNK-S5,15,HARVEST,1.6034424878688924,0
43,0,5,JUNK-S5,10,THRESH,-0.44080935087130346,0
43,1,2,LOCAL_RESOURCE,9,DELAY,-1.5116428113650928,1
43,2,0,CONST,20,MOVE_W,0.662862025818659,1
43,3,4,JUNK-S4,18,MOVE_S,-0.7123020111697744,0
43,4,3,SELF_ENERGY,6,ADD,1.490401928769799,1
43,5,7,MUL,18,MOVE_S,1.6792504654072695,1
43,6,11,JUNK-I5,15,HARVEST,3.301858577227088,0
43,7,10,THRESH,14,ACTION_Y,0.4989165929136021,1
43,8,5,JUNK-S5,9,DELAY,-1.5891598254341257,0
43,9,7,MUL,19,MOVE_E,3.063570055238502,1
43,10,3,SELF_ENERGY,14,ACTION_Y,1.7544480727561267,1
43,11,3,SELF_ENERGY,14,ACTION_Y,0.7701651051362651,1
43,12,4,JUNK-S4,9,DELAY,2.4507583849604786,0
43,13,1,RAND,19,MOVE_E,-3.239600817896054,1
43,14,1,RAND,11,JUNK-I5,-0.9330118717001862,0
43,15,4,JUNK-S4,15,HARVEST,-0.09826960051271096,0
43,16,5,JUNK-S5,10,THRESH,0.4497207556382946,0
43,17,2,LOCAL_RESOURCE,8,CLAMP,-2.2337107455671865,1
43,18,9,DELAY,15,HARVEST,-0.14514603106784266,1
43,19,3,SELF_ENERGY,9,DELAY,1.39188818018128,1
43,20,4,JUNK-S4,19,MOVE_E,-1.0431226538895841,0
43,21,5,JUNK-S5,18,MOVE_S,1.827326273384808,0
43,22,1,RAND,17,MOVE_N,3.59019745475631,1
43,23,4,JUNK-S4,19,MOVE_E,-0.7335428937650685,0
43,24,9,DELAY,9,DELAY,-0.5879085665456099,1
43,25,8,CLAMP,13,JUNK-I7,-2.9294106875820183,0
43,26,7,MUL,18,MOVE_S,0.5398113956114383,1
43,27,0,CONST,20,MOVE_W,-3.11032441175573,1
43,28,11,JUNK-I5,10,THRESH,-3.160740989410077,0
43,29,3,SELF_ENERGY,9,DELAY,-3.0392773216956086,1
43,30,12,JUNK-I6,11,JUNK-I5,1.0161442915128025,0
43,31,13,JUNK-I7,16,REPRODUCE,-2.0945463423566393,0
44,0,9,DELAY,9,DELAY,3.4837488937040315,1
44,1,11,JUNK-I5,8,CLAMP,-0.3198339793084506,0
44,2,9,DELAY,8,CLAMP,1.5847651600695822,1
44,3,3,SELF_ENERGY,7,MUL,2.86947233497116,1
44,4,6,ADD,10,THRESH,-0.5190588091677603,1
44,5,0,CONST,11,JUNK-I5,-0.511123996704001,0
44,6,0,CONST,8,CLAMP,2.031434064760277,1
44,7,8,CLAMP,8,CLAMP,3.2984405041657765,1
44,8,1,RAND,13,JUNK-I7,2.1911069063386943,0
44,9,10,THRESH,14,ACTION_Y,1.554857020783105,1
44,10,6,ADD,18,MOVE_S,-3.1029999694814907,1
44,11,9,DELAY,20,MOVE_W,0.26441236610003965,1
44,12,5,JUNK-S5,19,MOVE_E,-2.4906765953550827,0
44,13,6,ADD,11,JUNK-I5,2.2210150456251716,0
44,14,1,RAND,7,MUL,2.0872219000824,1
44,15,4,JUNK-S4,13,JUNK-I7,2.2539750358592485,0
44,16,7,MUL,9,DELAY,1.521530808435316,1
44,17,7,MUL,7,MUL,-1.076937162388989,1
44,18,5,JUNK-S5,20,MOVE_W,-2.9002349925229653,0
44,19,8,CLAMP,19,MOVE_E,3.313943906979583,1
44,20,7,MUL,9,DELAY,0.6589556566057314,1
44,21,1,RAND,10,THRESH,-3.0795617542039246,1
44,22,4,JUNK-S4,9,DELAY,3.696768089846492,0
44,23,11,JUNK-I5,19,MOVE_E,1.5067598498489334,0
44,24,7,MUL,20,MOVE_W,0.10022278511917478,1
44,25,2,LOCAL_RESOURCE,16,REPRODUCE,-3.815546128727073,1
44,26,12,JUNK-I6,16,REPRODUCE,2.554887539292581,0
44,27,0,CONST,19,MOVE_E,-2.3860591448713646,1
44,28,6,ADD,10,THRESH,-1.1937620166631062,1
44,29,0,CONST,9,DELAY,2.911221655934324,1
44,30,4,JUNK-S4,6,ADD,2.445142979216895,0
44,31,13,JUNK-I7,8,CLAMP,2.9980162968840602,0
45,0,2,LOCAL_RESOURCE,7,MUL,1.9732047486800746,1
45,1,1,RAND,13,JUNK-I7,-1.685720389416181,0
45,2,1,RAND,9,DELAY,-1.4324167607654041,1
45,3,0,CONST,15,HARVEST,2.595660267952513,1
45,4,6,ADD,8,CLAMP,-1.6444593646046326,1
45,5,13,JUNK-I7,10,THRESH,1.836725974303415,0
45,6,4,JUNK-S4,11,JUNK-I5,-0.10242011780144658,0
45,7,4,JUNK-S4,18,MOVE_S,-3.74230170598468,0
45,8,13,JUNK-I7,18,MOVE_S,-3.775749992370373,0
45,9,1,RAND,11,JUNK-I5,-2.5911435285500657,0
45,10,5,JUNK-S5,6,ADD,-0.804223761711478,0
45,11,7,MUL,15,HARVEST,2.7101657155064545,1
45,12,4,JUNK-S4,20,MOVE_W,0.47938474684896387,0
45,13,5,JUNK-S5,7,MUL,-1.0183416241950742,0
45,14,6,ADD,14,ACTION_Y,3.6766258735923336,1
45,15,8,CLAMP,10,THRESH,1.0166325876644184,1
45,16,4,JUNK-S4,14,ACTION_Y,-3.6432996612445447,0
45,17,11,JUNK-I5,18,MOVE_S,2.5946836756492813,0
45,18,13,JUNK-I7,21,JUNK-A7,-3.000213629566332,0
45,19,0,CONST,9,DELAY,-0.5742362743003632,1
45,20,3,SELF_ENERGY,7,MUL,2.9578539384136477,1
45,21,13,JUNK-I7,6,ADD,2.358836634418775,0
45,22,11,JUNK-I5,14,ACTION_Y,2.3748283333841975,0
45,23,10,THRESH,10,THRESH,3.986449781792657,1
45,24,5,JUNK-S5,14,ACTION_Y,0.20679342020935698,0
45,25,5,JUNK-S5,15,HARVEST,3.686513870662557,0
45,26,10,THRESH,9,DELAY,-1.3098544267097996,1
45,27,10,THRESH,21,JUNK-A7,-0.17407757805108798,0
45,28,0,CONST,11,JUNK-I5,-2.5290078432569354,0
45,29,0,CONST,19,MOVE_E,-2.533890804773095,1
45,30,12,JUNK-I6,11,JUNK-I5,0.7119357890560625,0
45,31,4,JUNK-S4,18,MOVE_S,3.5379497665334023,0
46,0,9,DELAY,18,MOVE_S,1.3793145542771692,1
46,1,8,CLAMP,17,MOVE_N,-2.8000122074037903,1
46,2,6,ADD,17,MOVE_N,1.8019348735007783,1
46,3,12,JUNK-I6,9,DELAY,2.9057283242286447,0
46,4,7,MUL,7,MUL,-3.834589678640095,1
46,5,1,RAND,19,MOVE_E,-3.512436292611469,1
46,6,3,SELF_ENERGY,11,JUNK-I5,2.554399243140965,0
46,7,0,CONST,7,MUL,0.6401562547685171,1
46,8,0,CONST,11,JUNK-I5,1.8497878963591419,0
46,9,0,CONST,20,MOVE_W,-0.2706381420331431,1
46,10,2,LOCAL_RESOURCE,13,JUNK-I7,2.698446607867672,0
46,11,8,CLAMP,6,ADD,2.500930814539018,1
46,12,7,MUL,20,MOVE_W,-1.3079012421033356,1
46,13,8,CLAMP,12,JUNK-I6,-0.37025055696279796,0
46,14,10,THRESH,19,MOVE_E,1.3723563341166418,1
46,15,0,CONST,11,JUNK-I5,1.9861445966978972,0
46,16,10,THRESH,16,REPRODUCE,1.8403881954405348,1
46,17,13,JUNK-I7,7,MUL,1.3893246253852962,0
46,18,6,ADD,13,JUNK-I7,0.09753715628528703,0
46,19,0,CONST,20,MOVE_W,3.098483230079043,1
46,20,10,THRESH,19,MOVE_E,0.11377300332651753,1
46,21,6,ADD,20,MOVE_W,0.7509994811853389,1
46,22,6,ADD,11,JUNK-I5,0.9878231147190771,0
46,23,9,DELAY,17,MOVE_N,0.6364940336313974,1
46,24,5,JUNK-S5,20,MOVE_W,-2.6553544724875637,0
46,25,8,CLAMP,21,JUNK-A7,-1.1443220313119906,0
46,26,12,JUNK-I6,20,MOVE_W,2.834315012054811,0
46,27,5,JUNK-S5,7,MUL,-1.13113803521836,0
46,28,10,THRESH,9,DELAY,-2.084047975096896,1
46,29,8,CLAMP,6,ADD,1.9192480239265115,1
46,30,5,JUNK-S5,12,JUNK-I6,2.589800714133122,0
46,31,3,SELF_ENERGY,16,REPRODUCE,-2.8677632984405044,1
47,0,1,RAND,20,MOVE_W,0.5398113956114383,1
47,1,0,CONST,16,REPRODUCE,2.020569475386822,1
47,2,1,RAND,21,JUNK-A7,-1.6936552018799402,0
47,3,13,JUNK-I7,16,REPRODUCE,0.23877681814020202,0
47,4,8,CLAMP,14,ACTION_Y,0.1882381664479507,1
47,5,12,JUNK-I6,10,THRESH,-1.3208410901211585,0
47,6,7,MUL,10,THRESH,-0.7483138523514512,1
47,7,7,MUL,17,MOVE_N,3.5412457655568104,1
47,8,13,JUNK-I7,19,MOVE_E,-2.7860957670827355,0
47,9,1,RAND,16,REPRODUCE,1.2519913327433088,1
47,10,1,RAND,7,MUL,-3.3825495162816246,1
47,11,1,RAND,11,JUNK-I5,0.3999145481734672,0
47,12,4,JUNK-S4,17,MOVE_N,1.9049653614917448,0
47,13,4,JUNK-S4,19,MOVE_E,-2.8171025727103487,0
47,14,3,SELF_ENERGY,15,HARVEST,-3.686147648548845,1
47,15,5,JUNK-S5,16,REPRODUCE,3.3730277413251137,0
47,16,5,JUNK-S5,18,MOVE_S,-1.0071108127079074,0
47,17,1,RAND,8,CLAMP,-2.846156193731498,1
47,18,0,CONST,8,CLAMP,2.306466872157964,1
47,19,12,JUNK-I6,19,MOVE_E,2.007141331217383,0
47,20,13,JUNK-I7,20,MOVE_W,-0.21826837977233193,0
47,21,10,THRESH,9,DELAY,-3.2402111880855737,1
47,22,4,JUNK-S4,14,ACTION_Y,-2.9207434308908353,0
47,23,4,JUNK-S4,13,JUNK-I7,0.6051210058900723,0
47,24,13,JUNK-I7,6,ADD,-0.3216650898770104,0
47,25,13,JUNK-I7,8,CLAMP,-1.4286324655903806,0
47,26,8,CLAMP,6,ADD,-3.443342387157811,1
47,27,5,JUNK-S5,16,REPRODUCE,-2.7892696920682396,0
47,28,10,THRESH,18,MOVE_S,-2.3881344035157324,1
47,29,6,ADD,11,JUNK-I5,0.7726065858943449,0
47,30,2,LOCAL_RESOURCE,18,MOVE_S,0.5898617511520737,1
47,31,11,JUNK-I5,10,THRESH,2.67268898586993,0
48,0,2,LOCAL_RESOURCE,11,JUNK-I5,-1.7616504409924618,0
48,1,11,JUNK-I5,19,MOVE_E,1.8597979674672689,0
48,2,12,JUNK-I6,21,JUNK-A7,1.7258827478865932,0
48,3,4,JUNK-S4,9,DELAY,1.977111117893002,0
48,4,3,SELF_ENERGY,10,THRESH,0.9658497878963591,1
48,5,0,CONST,12,JUNK-I6,-1.4380321665089877,0
48,6,2,LOCAL_RESOURCE,18,MOVE_S,-1.7249061555833614,1
48,7,8,CLAMP,21,JUNK-A7,2.774498733481857,0
48,8,0,CONST,14,ACTION_Y,-0.7170628986480301,1
48,9,13,JUNK-I7,13,JUNK-I7,-3.0943327127903073,0
48,10,11,JUNK-I5,14,ACTION_Y,-3.0600299081392865,0
48,11,12,JUNK-I6,11,JUNK-I5,3.914792321543016,0
48,12,1,RAND,15,HARVEST,3.653309732352672,1
48,13,4,JUNK-S4,19,MOVE_E,1.2313608203375348,0
48,14,1,RAND,14,ACTION_Y,0.32984405041657766,1
48,15,9,DELAY,21,JUNK-A7,-2.390575884273812,0
48,16,11,JUNK-I5,10,THRESH,-3.557847834711753,0
48,17,2,LOCAL_RESOURCE,19,MOVE_E,-0.641132847071749,1
48,18,1,RAND,15,HARVEST,-1.762382885219886,1
48,19,12,JUNK-I6,14,ACTION_Y,2.468947416608173,0
48,20,10,THRESH,7,MUL,2.1453291421246985,1
48,21,4,JUNK-S4,6,ADD,3.7228919339579454,0
48,22,4,JUNK-S4,14,ACTION_Y,-2.2898648030030215,0
48,23,12,JUNK-I6,21,JUNK-A7,-3.633777886288034,0
48,24,11,JUNK-I5,14,ACTION_Y,2.043885616626484,0
48,25,13,JUNK-I7,11,JUNK-I5,-2.0603656117435225,0
48,26,6,ADD,10,THRESH,1.95745719779046,1
48,27,0,CONST,9,DELAY,-0.3841669972838527,1
48,28,6,ADD,15,HARVEST,-2.5829645680104982,1
48,29,5,JUNK-S5,19,MOVE_E,-0.0988799707022309,0
48,30,12,JUNK-I6,21,JUNK-A7,1.6887722403637806,0
48,31,12,JUNK-I6,15,HARVEST,0.5119785149693289,0
49,0,7,MUL,7,MUL,-2.4400158696249274,1
49,1,4,JUNK-S4,13,JUNK-I7,0.3925901058992279,0
49,2,12,JUNK-I6,10,THRESH,-3.5923947874385815,0
49,3,7,MUL,8,CLAMP,3.3810846278267768,1
49,4,4,JUNK-S4,15,HARVEST,-1.9215674306466872,0
49,5,6,ADD,8,CLAMP,0.4251838740195929,1
49,6,10,THRESH,18,MOVE_S,0.3291116061891537,1
49,7,8,CLAMP,8,CLAMP,2.6785485396893214,1
49,8,11,JUNK-I5,13,JUNK-I7,-3.218482009338664,0
49,9,5,JUNK-S5,9,DELAY,0.1239051484725486,0
49,10,11,JUNK-I5,9,DELAY,-0.988677632984405,0
49,11,10,THRESH,17,MOVE_N,1.2115848261970885,1
49,12,0,CONST,7,MUL,2.697836237678152,1
49,13,1,RAND,7,MUL,2.1231116672261727,1
49,14,9,DELAY,8,CLAMP,-2.9965514084292124,1
49,15,13,JUNK-I7,11,JUNK-I5,3.2557145908993803,0
49,16,9,DELAY,7,MUL,-3.498275704214606,1
49,17,1,RAND,20,MOVE_W,-3.1873531296731468,1
49,18,13,JUNK-I7,18,MOVE_S,-3.4936368907742548,0
49,19,2,LOCAL_RESOURCE,8,CLAMP,-3.1803949095126196,1
49,20,2,LOCAL_RESOURCE,15,HARVEST,-0.8299813837092196,1
49,21,13,JUNK-I7,12,JUNK-I6,1.9959105197302163,0
49,22,0,CONST,21,JUNK-A7,3.447492904446547,0
49,23,8,CLAMP,12,JUNK-I6,1.7689748832667012,0
49,24,9,DELAY,13,JUNK-I7,-3.8298287911618396,0
49,25,3,SELF_ENERGY,7,MUL,3.851802117984558,1
49,26,2,LOCAL_RESOURCE,17,MOVE_N,-3.4592120120853296,1
49,27,0,CONST,13,JUNK-I7,-1.4177678762169255,0
49,28,0,CONST,6,ADD,-3.9310281685842465,1
49,29,2,LOCAL_RESOURCE,16,REPRODUCE,0.09314249092074343,1
49,30,4,JUNK-S4,17,MOVE_N,2.58394116031373,0
49,31,3,SELF_ENERGY,7,MUL,0.8235114597003083,1
50,0,2,LOCAL_RESOURCE,8,CLAMP,-2.2782677694021425,1
50,1,2,LOCAL_RESOURCE,11,JUNK-I5,1.740043336283456,0
50,2,7,MUL,20,MOVE_W,-1.6439710684530167,1
50,3,12,JUNK-I6,16,REPRODUCE,2.47468489638966,0
50,4,1,RAND,8,CLAMP,-1.4692831202124088,1
50,5,5,JUNK-S5,19,MOVE_E,3.3812067018646808,0
50,6,3,SELF_ENERGY,17,MOVE_N,3.5723746452223275,1
50,7,6,ADD,9,DELAY,0.49330118717001864,1
50,8,1,RAND,18,MOVE_S,-3.6252327036347545,1
50,9,12,JUNK-I6,15,HARVEST,1.5234839930417798,0
50,10,2,LOCAL_RESOURCE,9,DELAY,-0.8678243354594561,1
50,11,2,LOCAL_RESOURCE,8,CLAMP,3.0169377727591784,1
50,12,13,JUNK-I7,16,REPRODUCE,-3.967772453993347,0
50,13,7,MUL,9,DELAY,-1.3702810754722738,1
50,14,11,JUNK-I5,19,MOVE_E,-2.4087649159215063,0
50,15,5,JUNK-S5,10,THRESH,-0.8285164952543718,0
50,16,12,JUNK-I6,18,MOVE_S,-3.7684255500961332,0
50,17,3,SELF_ENERGY,20,MOVE_W,-2.3319803460798973,1
50,18,3,SELF_ENERGY,15,HARVEST,0.39759514145329145,1
50,19,2,LOCAL_RESOURCE,19,MOVE_E,2.6145817438276313,1
50,20,4,JUNK-S4,20,MOVE_W,3.161595507675405,0
50,21,2,LOCAL_RESOURCE,17,MOVE_N,3.139744254890591,1
50,22,3,SELF_ENERGY,21,JUNK-A7,-2.5998107852412486,0
50,23,7,MUL,7,MUL,-1.7553025910214546,1
50,24,1,RAND,17,MOVE_N,-0.9195837275307474,1
50,25,12,JUNK-I6,20,MOVE_W,3.1777092806787315,0
50,26,10,THRESH,15,HARVEST,-2.7731559190649127,1
50,27,3,SELF_ENERGY,16,REPRODUCE,-0.08728293710135197,1
50,28,11,JUNK-I5,13,JUNK-I7,0.7800531022064883,0
50,29,8,CLAMP,10,THRESH,-1.3519699697866756,1
50,30,13,JUNK-I7,9,DELAY,-2.1321451460310676,0
50,31,12,JUNK-I6,16,REPRODUCE,1.0578936124759666,0
51,0,13,JUNK-I7,12,JUNK-I6,2.3446760460219123,0
51,1,4,JUNK-S4,9,DELAY,-0.2882168034913175,0
51,2,3,SELF_ENERGY,16,REPRODUCE,-2.3007293923764762,1
51,3,8,CLAMP,6,ADD,-3.775383770256661,1
51,4,8,CLAMP,20,MOVE_W,-0.7413556321909238,1
51,5,8,CLAMP,17,MOVE_N,2.0940580462050233,1
51,6,4,JUNK-S4,7,MUL,-1.2136600848414563,0
51,7,7,MUL,19,MOVE_E,-2.6829432050538653,1
51,8,4,JUNK-S4,16,REPRODUCE,-0.531998657185583,0
51,9,11,JUNK-I5,18,MOVE_S,-2.801721243934446,0
51,10,7,MUL,8,CLAMP,0.9332560197759942,1
51,11,0,CONST,9,DELAY,-3.383404034546953,1
51,12,3,SELF_ENERGY,16,REPRODUCE,-3.523667104098636,1
51,13,13,JUNK-I7,12,JUNK-I6,-0.3932004760887478,0
51,14,10,THRESH,7,MUL,1.4246040223395489,1
51,15,0,CONST,9,DELAY,-3.4207586901455733,1
51,16,9,DELAY,9,DELAY,3.846186712240974,1
51,17,12,JUNK-I6,13,JUNK-I7,3.338480788598285,0
51,18,6,ADD,8,CLAMP,1.3550218207342752,1
51,19,12,JUNK-I6,14,ACTION_Y,0.8332773827326273,0
51,20,11,JUNK-I5,14,ACTION_Y,3.0746787926877652,0
51,21,4,JUNK-S4,11,JUNK-I5,-2.534012878810999,0
51,22,6,ADD,21,JUNK-A7,-1.4061708426160466,0
51,23,9,DELAY,15,HARVEST,2.409619434186834,1
51,24,5,JUNK-S5,16,REPRODUCE,3.6784569841608934,0
51,25,7,MUL,19,MOVE_E,-1.8353831598864712,1
51,26,2,LOCAL_RESOURCE,11,JUNK-I5,-0.6439405499435408,0
51,27,0,CONST,16,REPRODUCE,2.7762077700125127,1
51,28,5,JUNK-S5,13,JUNK-I7,2.0232551042207096,0
51,29,5,JUNK-S5,15,HARVEST,-1.8066957609790337,0
51,30,6,ADD,6,ADD,2.763389996032594,1
51,31,2,LOCAL_RESOURCE,17,MOVE_N,0.14368114261299478,1
52,0,10,THRESH,15,HARVEST,-3.4728843043305764,1
52,1,8,CLAMP,12,JUNK-I6,-2.5596484267708366,0
52,2,2,LOCAL_RESOURCE,9,DELAY,-0.2207098605304117,1
52,3,4,JUNK-S4,6,ADD,-0.8889431440168463,0
52,4,6,ADD,7,MUL,-3.8192083498641924,1
52,5,3,SELF_ENERGY,7,MUL,-2.763512070070498,1
52,6,11,JUNK-I5,18,MOVE_S,3.954588457899716,0
52,7,3,SELF_ENERGY,21,JUNK-A7,0.31666005432294686,0
52,8,12,JUNK-I6,10,THRESH,-2.892056031983398,0
52,9,3,SELF_ENERGY,19,MOVE_E,2.2676473281044953,1
52,10,0,CONST,7,MUL,0.8977324747459334,1
52,11,2,LOCAL_RESOURCE,21,JUNK-A7,1.8826258125553148,0
52,12,9,DELAY,16,REPRODUCE,2.6560869167149876,1
52,13,9,DELAY,6,ADD,-3.597155674916837,1
52,14,3,SELF_ENERGY,21,JUNK-A7,-1.3868831446272165,0
52,15,9,DELAY,17,MOVE_N,3.8643757438886683,1
52,16,11,JUNK-I5,9,DELAY,-2.739341410565508,0
52,17,0,CONST,12,JUNK-I6,1.826227607043672,0
52,18,1,RAND,18,MOVE_S,-3.8045594653157138,1
52,19,3,SELF_ENERGY,21,JUNK-A7,1.41239661854915,0
52,20,5,JUNK-S5,13,JUNK-I7,1.577440717795343,0
52,21,12,JUNK-I6,17,MOVE_N,3.4334543900875882,0
52,22,13,JUNK-I7,8,CLAMP,0.825952940458388,0
52,23,10,THRESH,8,CLAMP,-1.2519913327433088,1
52,24,4,JUNK-S4,20,MOVE_W,2.416577654347362,0
52,25,0,CONST,8,CLAMP,2.4282967619861444,1
52,26,2,LOCAL_RESOURCE,9,DELAY,1.0914639728995637,1
52,27,5,JUNK-S5,14,ACTION_Y,-2.14813684499649,0
52,28,12,JUNK-I6,21,JUNK-A7,3.4828943754387036,0
52,29,10,THRESH,15,HARVEST,-0.06494338816492203,1
52,30,11,JUNK-I5,9,DELAY,-1.2341685232093265,0
52,31,11,JUNK-I5,20,MOVE_W,1.5830561235389264,0
53,0,10,THRESH,19,MOVE_E,-3.338969084749901,1
53,1,7,MUL,11,JUNK-I5,1.8243964964751123,0
53,2,3,SELF_ENERGY,6,ADD,-2.0162968840601825,1
53,3,3,SELF_ENERGY,11,JUNK-I5,2.8608050782799768,0
53,4,10,THRESH,20,MOVE_W,-3.416608172856838,1
53,5,7,MUL,21,JUNK-A7,0.977690969573046,0
